Unnamed: 0,Wiki_ID,Movie_ID,title,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,Year,Net_revenue,rating,SuccessMetric,script_id,imdb_id,female_script,Bechdel_score,proportion_actress,incl_score
70291,2002104,/m/06d5sb,Halloween II,25533818.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",1981,23033818.0,6.45,0.5607058419774205,6837,tt0082495,0.5261324041811847,3,0.4375,0.6545441347270615
70352,3876620,/m/0b4lkx,All the President's Men,70600000.0,138.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/01f9r0"": ""Docudrama""}",1976,62100000.0,7.75,0.8455440290478154,7583,tt0074119,0.07763975155279501,1,0.2857142857142857,0.23222912353347133
70408,5102319,/m/0d2qw8,Vacancy,35300645.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller""}",2007,16300645.0,6.1000000000000005,0.4634895856648002,7475,tt0452702,0.36309523809523814,0,0.2,0.1876984126984127
70522,23069508,/m/064mg8g,Mother and Child,4980736.0,127.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2009,-2019264.0,6.950000000000001,0.4986313594876694,4647,tt1121977,0.8165137614678899,3,0.6470588235294118,0.8211908616657673
70762,21978354,/m/05p9nqz,Conviction,9710055.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}",2010,-2789945.0,7.099948594928033,0.5110128574743932,4040,tt1244754,0.6646616541353383,3,0.4444444444444444,0.7030353661932609
70814,302491,/m/01s1wm,The Majestic,,150.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/02l7c8"": ""Romance Film"", ""/m/09n5t_"": ""Americana"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece""}",2001,,6.750236147712105,,8616,tt0268995,0.08190476190476192,1,0.13333333333333333,0.18285714285714286
71123,564947,/m/02qkwl,"I, Robot",347234916.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",2004,227234916.0,6.8999447005552135,0.8281302135568113,8911,tt0343818,0.25645438898450945,1,0.3076923076923077,0.2991600100033835
71141,212671,/m/01f50k,So I Married an Axe Murderer,11585483.0,93.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors""}",1993,-8414517.0,6.3,0.3148580356913253,1342,tt0108174,0.3818424566088118,3,0.47368421052631576,0.6185088890450425
71167,9395068,/m/0287477,Wanted,341433252.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action""}",2008,266433252.0,6.550000000000001,0.7743998030376771,1458,tt0493464,0.3436293436293436,1,0.2857142857142857,0.3208923208923209
71184,230481,/m/01hjmb,Predator,98267558.0,108.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/02kdv5l"": ""Action""}",1987,80267558.0,7.55,0.8517260871263026,1244,tt0093773,0.04608294930875578,0,0.09090909090909091,0.045664013405948896
71254,22327149,/m/05szl93,Warrior,23057115.0,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",2011,-1942885.0,7.9,0.6077530580114996,3686,tt1291584,0.0658105939004815,1,0.125,0.17471464241127163
71326,55601,/m/0fg04,Sleepy Hollow,206071502.0,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/05bdtfl"": ""Period Horror"", ""/m/028v3"": ""Detective fiction"", ""/m/03npn"": ""Horror"", ""/m/0vjs6"": ""Detective"", ""/m/0fdjb"": ""Supernatural"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06www"": ""Steampunk"", ""/m/0hj3m_c"": ""Costume Horror""}",1999,106071502.0,7.1,0.8172892695218584,3358,tt0162661,0.21580547112462,3,0.23809523809523808,0.4846335697399527
71433,105972,/m/0qkl7,Death Becomes Her,149022650.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/09q17"": ""Slapstick""}",1992,94022650.0,6.5,0.6913286257941273,7342,tt0104070,0.75,3,0.6363636363636364,0.7954545454545454
71617,27863892,/m/0cc7hmk,Margin Call,16086247.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",2011,12586247.0,6.9,0.6074160568739819,2852,tt1615147,0.10764587525150904,1,0.3076923076923077,0.24955717209238334
71631,35370504,/m/0h28mms,Sinister,41000000.0,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror""}",2012,38000000.0,6.8,0.6740739453197796,8471,tt1922777,0.2980030721966206,2,0.35714285714285715,0.4406041986687148
71701,142426,/m/011yg9,Sense and Sensibility,134993774.0,140.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvh5"": ""Costume drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1995,118493774.0,7.45,0.8758288116765259,3293,tt0114388,0.7338935574229692,3,0.47058823529411764,0.734827264239029
71780,129493,/m/0yzbg,Dead Poets Society,235860116.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/09tvt3"": ""School story"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/02b5_l"": ""Teen""}",1989,219460116.0,8.1,0.9572276029170996,2126,tt0097165,0.09019607843137256,1,0.23076923076923078,0.21809954751131222
72094,22824499,/m/0640fwh,The Roommate,40492759.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",2011,24492759.0,5.05,0.3461783467800438,3237,tt1265990,0.8451268357810414,3,0.6470588235294118,0.8307285531034845
72173,165289,/m/016017,Hercules,252712101.0,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",1997,167712101.0,7.297169369931378,0.878531963994373,5521,tt0119282,0.22670807453416153,3,0.44,0.5555693581780539
72186,1849258,/m/060v34,House of Wax,68766121.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",2005,28766121.0,5.5,0.4055518992863449,7167,tt0397065,0.39751552795031053,2,0.25,0.4380607315389924
72321,13235461,/m/03bzrpp,Cujo,21156152.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/060__y"": ""Film adaptation""}",1983,16156152.0,5.9,0.4200086607546222,6540,tt0085382,0.3526785714285714,3,0.25,0.5342261904761905
72426,793025,/m/03cj29,Gothika,141591324.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}",2003,101591324.0,5.8,0.5562173614477683,962,tt0348836,0.5922619047619048,3,0.38461538461538464,0.6589590964590964
72478,64004,/m/0h4lv,Apt Pupil,,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/060__y"": ""Film adaptation""}",1998,,6.45,,1682,tt0118636,0.05616605616605619,1,0.3333333333333333,0.24094424094424094
72585,76394,/m/0k4p0,Tootsie,177200000.0,116.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1982,156200000.0,7.15,0.8565664901815679,8360,tt0084805,0.5442176870748299,1,0.5,0.4591836734693877
72680,506119,/m/02jkkv,Out of Sight,77745568.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/04btyz"": ""Heist"", ""/m/060__y"": ""Film adaptation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01jfsb"": ""Thriller"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1998,29745568.0,6.750025726272461,0.6483976492781699,3047,tt0120780,0.2890756302521008,2,0.16666666666666666,0.3741363211951447
72739,101813,/m/0ptdz,The Family Man,124745083.0,124.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/07s2s"": ""Time travel"", ""/m/02l7c8"": ""Romance Film""}",2000,64745083.0,6.65,0.6890995450246536,2263,tt0218967,0.30532212885154064,3,0.36363636363636365,0.5563194974959681
72794,264176,/m/01n4z6,Hackers,7563728.0,105.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01q03"": ""Cult"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/02b5_l"": ""Teen"", ""/m/0c3351"": ""Suspense""}",1995,-12436272.0,6.2,0.2766275345326954,2462,tt0113243,0.22378199834847234,2,0.3333333333333333,0.40792733278282406
72949,1881878,/m/063dp0,Nick of Time,8175346.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1995,5983.0,6.199999999999999,0.3628003762729611,2998,tt0113972,0.2894152479644707,3,0.2727272727272727,0.5207141735639145
73017,113427,/m/0sxfd,Terms of Endearment,108423489.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0fx2s"": ""Tragedy"", ""/m/05p553"": ""Comedy film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film"", ""/m/0q9mp"": ""Tragicomedy"", ""/m/0hqxf"": ""Family Film""}",1983,100423489.0,7.15,0.820515464113903,5106,tt0086425,0.6981891348088531,1,0.2,0.4105074893807288
73017,113427,/m/0sxfd,Terms of Endearment,108423489.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0fx2s"": ""Tragedy"", ""/m/05p553"": ""Comedy film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film"", ""/m/0q9mp"": ""Tragicomedy"", ""/m/0hqxf"": ""Family Film""}",1983,100423489.0,7.15,0.820515464113903,5106,tt0086425,0.6981891348088531,3,0.2,0.632729711602951
73027,16733548,/m/0404j37,The Hurt Locker,49230772.0,130.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hwyss"": ""Turkish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/0hj3mz0"": ""Combat Films""}",2008,34230772.0,7.35,0.7569806698179369,7563,tt0887912,0.009852216748768461,1,0.08333333333333333,0.14217296113847835
73110,384209,/m/021z_k,Play Misty for Me,10600000.0,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/01585b"": ""Slasher""}",1971,9875000.0,6.7,0.5562837933724274,6128,tt0067588,0.31818181818181823,3,0.4,0.5727272727272728
73151,14238581,/m/03cyslc,Nick and Norah's Infinite Playlist,33506137.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",2008,24506137.0,6.5,0.5751333956221918,6215,tt0981227,0.273109243697479,3,0.2857142857142857,0.5196078431372549
73159,630721,/m/02ylg6,Punch-Drunk Love,24665649.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01hwc6"": ""Absurdism"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",2002,-334351.0,7.1,0.539141737630566,1253,tt0272338,0.29729729729729726,1,0.45,0.3602102102102102
73164,63310,/m/0h0h0,Day of the Dead,34000000.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",1985,30500000.0,7.0,0.691486887750842,844,tt0088993,0.2808716707021792,0,0.16666666666666666,0.14917944578961528
73233,4560,/m/01gc7,Braveheart,211409945.0,175.0,"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/01ncmg"": ""Gaelic""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/03g3w"": ""History"", ""/m/082gq"": ""War film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvh5"": ""Costume drama"", ""/m/02kdv5l"": ""Action""}",1995,139409945.0,8.0,0.9276656345510774,771,tt0112573,0.137065637065637,2,0.125,0.30957743457743453
73253,2269465,/m/06_nv6,Jason X,16951798.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",2001,5951798.0,4.5,0.2330065231864084,2664,tt0211443,0.4165757906215921,3,0.25,0.5555252635405307
73343,9355314,/m/0285qlv,Deception,17741298.0,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",2008,-7258702.0,5.850181822589638,0.2403045899777163,851,tt0800240,0.13095238095238093,1,0.7,0.38809523809523805
73357,54030,/m/0f40w,Vanilla Sky,203388341.0,136.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/02l7c8"": ""Romance Film"", ""/m/09blyk"": ""Psychological thriller""}",2001,135388341.0,6.7,0.7646864556020447,1447,tt0259711,0.2608125819134993,1,0.4375,0.34388197174894425
73392,21282769,/m/05f4_n0,Kick-Ass,96188903.0,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",2010,68188903.0,7.35,0.8168808362072879,6864,tt1250777,0.1663865546218487,1,0.2608695652173913,0.2535298177241911
73532,1689394,/m/05nlx4,Pirates of the Caribbean: At World's End,963420425.0,169.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/02kdv5l"": ""Action""}",2007,663420425.0,6.999832761262815,0.8756774548302597,8352,tt0449088,0.22393822393822393,3,0.15,0.45797940797940795
73546,473086,/m/02dr9j,King Kong,550500000.0,186.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand"", ""/m/0345h"": ""Germany""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",2005,343500000.0,6.899994705890139,0.8461646159282326,2704,tt0360717,0.15527950310559002,0,0.10526315789473684,0.08684755366677561
73551,31232513,/m/0gjdc72,People Like Us,12434778.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}",2012,-3565222.0,6.8,0.4545786596847269,7765,tt1716777,0.4206349206349206,3,0.4,0.6068783068783069
73586,293524,/m/01qxc7,Beetlejuice,73707461.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n5y"": ""Heaven-Can-Wait Fantasies"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n5l"": ""Haunted House Film"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01z4y"": ""Comedy""}",1988,58707461.0,7.3,0.7936802206841551,3909,tt0094721,0.554147465437788,3,0.35714285714285715,0.6370967741935484
73675,168958,/m/016mng,Friday the 13th,39700000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",1980,39150000.0,6.4,0.5932243087825703,2334,tt0080761,0.5369458128078818,3,0.3076923076923077,0.6148793735000632
73890,71975,/m/0jg8z,Hellraiser,14564027.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}",1987,13564027.0,6.9,0.6125463951989958,2519,tt0093177,0.49016253207869975,3,0.2857142857142857,0.5919589392643285
74058,2032945,/m/06gjk9,Match Point,85306374.0,126.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom"", ""/m/04g61"": ""Luxembourg""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2005,70306374.0,7.4,0.8252438773893667,6833,tt0416320,0.43144774688398846,3,0.375,0.6021492489613295
74064,28880684,/m/0ddf2bm,"Crazy, Stupid, Love.",142851197.0,140.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",2011,92851197.0,7.2,0.8225980295513329,2073,tt1570728,0.3834586466165414,3,0.625,0.6694862155388471
74068,5292920,/m/0dc_ms,Hellboy,99318987.0,132.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0fdjb"": ""Supernatural"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",2004,33318987.0,6.7,0.6455794117861822,7446,tt0167190,0.1428571428571429,1,0.125,0.20039682539682543
74190,1691989,/m/05nsx8,The Howling,17985893.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/021pxw"": ""Werewolf fiction"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1981,16985893.0,6.45,0.5375499906185741,4381,tt0082533,0.6019047619047619,3,0.2,0.6006349206349206
